                              * d:\soc\pll\pll.cir
                              Transient Analysis  Fri Oct 07 20:54:23  2022
--------------------------------------------------------------------------------
Index   time            a2#branch_1_0   a4#branch_1_0   a5#branch_1_0   
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	1.480000e-14	7.389922e-16	-1.16700e-15	0.000000e+00	
2	2.960000e-14	5.603157e-16	-1.92021e-16	0.000000e+00	
3	5.920000e-14	8.968520e-16	2.092851e-16	0.000000e+00	
4	1.184000e-13	5.100087e-16	9.590261e-17	0.000000e+00	
5	2.368000e-13	5.659535e-16	-2.05402e-17	0.000000e+00	
6	4.736000e-13	5.475221e-16	4.729979e-17	0.000000e+00	
7	9.472000e-13	6.158268e-16	1.121975e-16	0.000000e+00	
8	1.480000e-12	5.263802e-16	1.341509e-16	0.000000e+00	
9	1.574720e-12	5.932754e-16	2.030629e-16	0.000000e+00	
10	1.764160e-12	5.427516e-16	1.711877e-16	0.000000e+00	
11	2.143040e-12	5.850355e-16	2.046349e-16	0.000000e+00	
12	2.900800e-12	5.737056e-16	2.637651e-16	0.000000e+00	
13	4.416320e-12	5.162429e-16	4.171262e-16	0.000000e+00	
14	7.447360e-12	4.825784e-16	6.159457e-16	0.000000e+00	
15	1.000000e-11	4.725224e-16	8.013534e-16	0.000000e+00	
16	1.014800e-11	4.737963e-16	7.476301e-16	0.000000e+00	
17	1.044400e-11	4.794342e-16	8.117280e-16	0.000000e+00	
18	1.103600e-11	4.667490e-16	8.224994e-16	0.000000e+00	
19	1.148000e-11	4.726037e-16	8.538289e-16	0.000000e+00	
20	1.159840e-11	5.123939e-16	8.600500e-16	0.000000e+00	
21	1.183520e-11	4.772658e-16	8.565282e-16	0.000000e+00	
22	1.230880e-11	4.189357e-16	9.157328e-16	0.000000e+00	
23	1.325600e-11	4.805184e-16	9.237150e-16	0.000000e+00	
24	1.515040e-11	3.968180e-16	1.045305e-15	0.000000e+00	
25	1.893920e-11	4.296287e-16	1.157711e-15	0.000000e+00	
26	2.651680e-11	3.385150e-16	1.409393e-15	0.000000e+00	
27	3.014800e-11	3.877920e-16	1.441767e-15	0.000000e+00	
28	3.028617e-11	-1.13256e-03	-2.59054e-10	0.000000e+00	
29	3.056251e-11	-1.32797e-03	4.007248e-10	0.000000e+00	
30	3.111519e-11	-1.18854e-03	8.086713e-10	0.000000e+00	
31	3.222055e-11	-1.29846e-03	7.033639e-10	0.000000e+00	
32	3.374702e-11	-1.53886e-03	3.626274e-09	0.000000e+00	
33	3.541280e-11	-1.93099e-03	1.278820e-08	0.000000e+00	
34	3.731883e-11	-2.30288e-03	4.040347e-09	0.000000e+00	
35	3.951425e-11	-2.86887e-03	-9.96058e-09	0.000000e+00	
36	4.014800e-11	-2.68413e-03	-2.71888e-08	0.000000e+00	
37	4.021683e-11	-9.27449e-04	-8.21740e-08	0.000000e+00	
38	4.035448e-11	-5.27659e-04	-6.57030e-08	0.000000e+00	
39	4.062979e-11	-3.64589e-04	9.020898e-09	0.000000e+00	
40	4.118040e-11	-2.02995e-04	-6.37859e-08	0.000000e+00	
41	4.198736e-11	-1.48401e-04	1.296862e-08	0.000000e+00	
42	4.344517e-11	-7.91660e-05	-6.10086e-08	0.000000e+00	
43	4.559186e-11	-7.32091e-05	1.873878e-08	0.000000e+00	
44	4.948038e-11	-5.73430e-05	-5.31285e-08	0.000000e+00	
45	5.477076e-11	-6.47131e-05	2.930304e-08	0.000000e+00	
46	6.535154e-11	-1.29889e-05	-4.04216e-08	0.000000e+00	
47	7.545857e-11	-2.40558e-05	4.096022e-08	0.000000e+00	
48	8.626088e-11	7.570640e-06	-3.45100e-08	0.000000e+00	
49	1.004278e-10	-3.01490e-05	4.301292e-08	0.000000e+00	
50	1.014800e-10	1.629458e-05	-3.41657e-08	0.000000e+00	
51	1.016280e-10	-1.40751e-05	4.788963e-09	0.000000e+00	
52	1.019240e-10	-1.14173e-05	4.392770e-09	0.000000e+00	
53	1.025160e-10	-1.23848e-05	4.638475e-09	0.000000e+00	
54	1.029600e-10	-1.22415e-05	4.446152e-09	0.000000e+00	

Index   time            a2#branch_1_0   a4#branch_1_0   a5#branch_1_0   
--------------------------------------------------------------------------------
55	1.030784e-10	-1.21456e-05	4.520217e-09	0.000000e+00	
56	1.033152e-10	-1.23182e-05	4.529507e-09	0.000000e+00	
57	1.037888e-10	-1.23573e-05	4.526986e-09	0.000000e+00	
58	1.047360e-10	-1.25331e-05	4.520469e-09	0.000000e+00	
59	1.066304e-10	-1.27994e-05	4.505106e-09	0.000000e+00	
60	1.104192e-10	-1.33447e-05	4.449605e-09	0.000000e+00	
61	1.179968e-10	-1.42070e-05	4.284993e-09	0.000000e+00	
62	1.331520e-10	-1.54707e-05	3.909349e-09	0.000000e+00	
63	1.634624e-10	-1.62206e-05	3.382369e-09	0.000000e+00	
64	2.090100e-10	-1.40637e-05	7.650631e-09	0.000000e+00	
65	2.865435e-10	-8.95714e-06	3.323709e-09	0.000000e+00	
66	3.682926e-10	-4.70195e-06	4.234983e-09	0.000000e+00	
67	4.560772e-10	-2.81565e-06	1.209133e-09	0.000000e+00	
68	5.643065e-10	-1.17925e-06	3.093953e-09	0.000000e+00	
69	7.072379e-10	-7.53230e-07	5.236785e-10	0.000000e+00	
70	9.082857e-10	1.970129e-08	2.666827e-09	0.000000e+00	
71	1.202355e-09	-2.89375e-08	2.964672e-10	0.000000e+00	
72	1.655016e-09	4.052276e-07	2.677307e-09	0.000000e+00	
73	2.231480e-09	7.578274e-08	5.161101e-10	0.000000e+00	
74	2.231628e-09	1.722549e-07	1.850899e-09	0.000000e+00	
75	2.231924e-09	2.454089e-07	1.579121e-09	0.000000e+00	
76	2.232516e-09	2.238100e-07	1.736473e-09	0.000000e+00	
77	2.232960e-09	2.320131e-07	1.629554e-09	0.000000e+00	
78	2.233078e-09	2.321659e-07	1.658742e-09	0.000000e+00	
79	2.233315e-09	2.307011e-07	1.676219e-09	0.000000e+00	
80	2.233789e-09	2.303948e-07	1.668038e-09	0.000000e+00	
81	2.234736e-09	2.308573e-07	1.674151e-09	0.000000e+00	
82	2.236630e-09	2.303694e-07	1.669682e-09	0.000000e+00	
83	2.240419e-09	2.307988e-07	1.675201e-09	0.000000e+00	
84	2.247997e-09	2.300669e-07	1.672752e-09	0.000000e+00	
85	2.263152e-09	2.296895e-07	1.680825e-09	0.000000e+00	
86	2.293462e-09	2.267655e-07	1.684077e-09	0.000000e+00	
87	2.354083e-09	2.215660e-07	1.702870e-09	0.000000e+00	
88	2.475325e-09	2.093553e-07	1.726248e-09	0.000000e+00	
89	2.717808e-09	1.868541e-07	1.779058e-09	0.000000e+00	
90	3.202774e-09	1.460236e-07	1.848924e-09	0.000000e+00	
91	4.172707e-09	9.270733e-08	1.940583e-09	0.000000e+00	
92	4.450000e-09	8.322584e-08	1.959339e-09	0.000000e+00	
93	4.450148e-09	8.339431e-08	1.957498e-09	0.000000e+00	
94	4.450444e-09	8.338718e-08	1.958725e-09	0.000000e+00	
95	4.451036e-09	8.333417e-08	1.958093e-09	0.000000e+00	
96	4.451480e-09	8.335994e-08	1.958552e-09	0.000000e+00	
97	4.451598e-09	8.333982e-08	1.958454e-09	0.000000e+00	
98	4.451835e-09	8.332786e-08	1.958379e-09	0.000000e+00	
99	4.452309e-09	8.331888e-08	1.958451e-09	0.000000e+00	
100	4.453256e-09	8.328724e-08	1.958463e-09	0.000000e+00	
101	4.455150e-09	8.323597e-08	1.958596e-09	0.000000e+00	
102	4.458939e-09	8.312213e-08	1.958764e-09	0.000000e+00	
103	4.466517e-09	8.290517e-08	1.959198e-09	0.000000e+00	
104	4.481672e-09	8.246138e-08	1.959982e-09	0.000000e+00	
105	4.511982e-09	8.159232e-08	1.961651e-09	0.000000e+00	
106	4.572603e-09	7.988819e-08	1.964872e-09	0.000000e+00	
107	4.693845e-09	7.667630e-08	1.971217e-09	0.000000e+00	
108	4.936328e-09	7.091366e-08	1.983161e-09	0.000000e+00	
109	5.421294e-09	6.156318e-08	2.005375e-09	0.000000e+00	
110	6.391227e-09	4.863972e-08	2.046376e-09	0.000000e+00	
111	6.671480e-09	4.597397e-08	2.062013e-09	0.000000e+00	
112	6.671628e-09	4.596543e-08	2.059920e-09	0.000000e+00	

Index   time            a2#branch_1_0   a4#branch_1_0   a5#branch_1_0   
--------------------------------------------------------------------------------
113	6.671924e-09	4.595704e-08	2.060155e-09	0.000000e+00	
114	6.672516e-09	4.595445e-08	2.060065e-09	0.000000e+00	
115	6.672960e-09	4.594889e-08	2.060155e-09	0.000000e+00	
116	6.673078e-09	4.594813e-08	2.060145e-09	0.000000e+00	
117	6.673315e-09	4.594623e-08	2.060137e-09	0.000000e+00	
118	6.673789e-09	4.594188e-08	2.060167e-09	0.000000e+00	
119	6.674736e-09	4.593336e-08	2.060196e-09	0.000000e+00	
120	6.676630e-09	4.591624e-08	2.060281e-09	0.000000e+00	
121	6.680419e-09	4.588219e-08	2.060426e-09	0.000000e+00	
122	6.687997e-09	4.581436e-08	2.060740e-09	0.000000e+00	
123	6.703152e-09	4.567990e-08	2.061347e-09	0.000000e+00	
124	6.733462e-09	4.541421e-08	2.062591e-09	0.000000e+00	
125	6.794083e-09	4.489279e-08	2.065061e-09	0.000000e+00	
126	6.915325e-09	4.388388e-08	2.070017e-09	0.000000e+00	
127	7.157808e-09	4.199167e-08	2.079839e-09	0.000000e+00	
128	7.642774e-09	3.864591e-08	2.099268e-09	0.000000e+00	
129	8.612707e-09	3.331077e-08	2.137230e-09	0.000000e+00	
130	8.890000e-09	3.206624e-08	2.149620e-09	0.000000e+00	
131	8.890148e-09	3.206387e-08	2.148735e-09	0.000000e+00	
132	8.890444e-09	3.206104e-08	2.148836e-09	0.000000e+00	
133	8.891036e-09	3.205919e-08	2.148815e-09	0.000000e+00	
134	8.891480e-09	3.205689e-08	2.148859e-09	0.000000e+00	
135	8.891598e-09	3.205644e-08	2.148858e-09	0.000000e+00	
136	8.891835e-09	3.205547e-08	2.148860e-09	0.000000e+00	
137	8.892309e-09	3.205341e-08	2.148883e-09	0.000000e+00	
138	8.893256e-09	3.204930e-08	2.148915e-09	0.000000e+00	
139	8.895150e-09	3.204109e-08	2.148991e-09	0.000000e+00	
140	8.898939e-09	3.202468e-08	2.149132e-09	0.000000e+00	
141	8.906517e-09	3.199195e-08	2.149426e-09	0.000000e+00	
142	8.921672e-09	3.192677e-08	2.150003e-09	0.000000e+00	
143	8.951982e-09	3.179730e-08	2.151167e-09	0.000000e+00	
144	9.012603e-09	3.154154e-08	2.153483e-09	0.000000e+00	
145	9.133845e-09	3.104172e-08	2.158105e-09	0.000000e+00	
146	9.376328e-09	3.008655e-08	2.167255e-09	0.000000e+00	
147	9.861294e-09	2.833793e-08	2.185259e-09	0.000000e+00	
148	1.083123e-08	2.537677e-08	2.220052e-09	0.000000e+00	
149	1.111148e-08	2.464049e-08	2.230586e-09	0.000000e+00	
150	1.111163e-08	2.463930e-08	2.230190e-09	0.000000e+00	
151	1.111192e-08	2.463784e-08	2.230237e-09	0.000000e+00	
152	1.111252e-08	2.463665e-08	2.230241e-09	0.000000e+00	
153	1.111296e-08	2.463535e-08	2.230266e-09	0.000000e+00	
154	1.111308e-08	2.463507e-08	2.230269e-09	0.000000e+00	
155	1.111332e-08	2.463449e-08	2.230274e-09	0.000000e+00	
156	1.111379e-08	2.463327e-08	2.230293e-09	0.000000e+00	
157	1.111474e-08	2.463085e-08	2.230324e-09	0.000000e+00	
158	1.111663e-08	2.462601e-08	2.230391e-09	0.000000e+00	
159	1.112042e-08	2.461633e-08	2.230521e-09	0.000000e+00	
160	1.112800e-08	2.459699e-08	2.230786e-09	0.000000e+00	
161	1.114315e-08	2.455843e-08	2.231310e-09	0.000000e+00	
162	1.117346e-08	2.448170e-08	2.232362e-09	0.000000e+00	
163	1.123408e-08	2.432966e-08	2.234456e-09	0.000000e+00	
164	1.135532e-08	2.403103e-08	2.238624e-09	0.000000e+00	
165	1.159781e-08	2.345469e-08	2.246873e-09	0.000000e+00	
166	1.208277e-08	2.237958e-08	2.263059e-09	0.000000e+00	
167	1.305271e-08	2.049629e-08	2.294219e-09	0.000000e+00	
168	1.333000e-08	2.001835e-08	2.303217e-09	0.000000e+00	
169	1.333015e-08	2.001766e-08	2.303022e-09	0.000000e+00	
170	1.333044e-08	2.001678e-08	2.303048e-09	0.000000e+00	

Index   time            a2#branch_1_0   a4#branch_1_0   a5#branch_1_0   
--------------------------------------------------------------------------------
171	1.333104e-08	2.001596e-08	2.303060e-09	0.000000e+00	
172	1.333148e-08	2.001512e-08	2.303077e-09	0.000000e+00	
173	1.333160e-08	2.001493e-08	2.303080e-09	0.000000e+00	
174	1.333184e-08	2.001455e-08	2.303086e-09	0.000000e+00	
175	1.333231e-08	2.001375e-08	2.303102e-09	0.000000e+00	
176	1.333326e-08	2.001215e-08	2.303131e-09	0.000000e+00	
177	1.333515e-08	2.000895e-08	2.303190e-09	0.000000e+00	
178	1.333894e-08	2.000257e-08	2.303307e-09	0.000000e+00	
179	1.334652e-08	1.998981e-08	2.303543e-09	0.000000e+00	
180	1.336167e-08	1.996434e-08	2.304011e-09	0.000000e+00	
181	1.339198e-08	1.991361e-08	2.304949e-09	0.000000e+00	
182	1.345260e-08	1.981291e-08	2.306816e-09	0.000000e+00	
183	1.357384e-08	1.961448e-08	2.310532e-09	0.000000e+00	
184	1.381633e-08	1.922908e-08	2.317886e-09	0.000000e+00	
185	1.430129e-08	1.850140e-08	2.332317e-09	0.000000e+00	
186	1.527123e-08	1.719810e-08	2.360110e-09	0.000000e+00	
187	1.555148e-08	1.685713e-08	2.368082e-09	0.000000e+00	
188	1.555163e-08	1.685668e-08	2.367979e-09	0.000000e+00	
189	1.555192e-08	1.685610e-08	2.367995e-09	0.000000e+00	
190	1.555252e-08	1.685549e-08	2.368008e-09	0.000000e+00	
191	1.555296e-08	1.685491e-08	2.368022e-09	0.000000e+00	
192	1.555308e-08	1.685478e-08	2.368025e-09	0.000000e+00	
193	1.555332e-08	1.685450e-08	2.368031e-09	0.000000e+00	
194	1.555379e-08	1.685394e-08	2.368045e-09	0.000000e+00	
195	1.555474e-08	1.685280e-08	2.368071e-09	0.000000e+00	
196	1.555663e-08	1.685054e-08	2.368124e-09	0.000000e+00	
197	1.556042e-08	1.684602e-08	2.368228e-09	0.000000e+00	
198	1.556800e-08	1.683698e-08	2.368438e-09	0.000000e+00	
199	1.558315e-08	1.681893e-08	2.368856e-09	0.000000e+00	
200	1.561346e-08	1.678295e-08	2.369693e-09	0.000000e+00	
201	1.567408e-08	1.671145e-08	2.371358e-09	0.000000e+00	
202	1.579532e-08	1.657024e-08	2.374672e-09	0.000000e+00	
203	1.603781e-08	1.629478e-08	2.381237e-09	0.000000e+00	
204	1.652277e-08	1.577025e-08	2.394130e-09	0.000000e+00	
205	1.749271e-08	1.481592e-08	2.419012e-09	0.000000e+00	
206	1.777000e-08	1.456533e-08	2.426022e-09	0.000000e+00	
207	1.777015e-08	1.456502e-08	2.425962e-09	0.000000e+00	
208	1.777044e-08	1.456461e-08	2.425974e-09	0.000000e+00	
209	1.777104e-08	1.456415e-08	2.425988e-09	0.000000e+00	
210	1.777148e-08	1.456372e-08	2.425999e-09	0.000000e+00	
211	1.777160e-08	1.456362e-08	2.426002e-09	0.000000e+00	
212	1.777184e-08	1.456341e-08	2.426008e-09	0.000000e+00	
213	1.777231e-08	1.456299e-08	2.426020e-09	0.000000e+00	
214	1.777326e-08	1.456215e-08	2.426043e-09	0.000000e+00	
215	1.777515e-08	1.456046e-08	2.426090e-09	0.000000e+00	
216	1.777894e-08	1.455709e-08	2.426184e-09	0.000000e+00	
217	1.778652e-08	1.455035e-08	2.426372e-09	0.000000e+00	
218	1.780167e-08	1.453690e-08	2.426748e-09	0.000000e+00	
219	1.783198e-08	1.451008e-08	2.427498e-09	0.000000e+00	
220	1.789260e-08	1.445673e-08	2.428992e-09	0.000000e+00	
221	1.801384e-08	1.435119e-08	2.431966e-09	0.000000e+00	
222	1.825633e-08	1.414465e-08	2.437861e-09	0.000000e+00	
223	1.874129e-08	1.374889e-08	2.449453e-09	0.000000e+00	
224	1.971123e-08	1.302039e-08	2.471877e-09	0.000000e+00	
225	1.999148e-08	1.282506e-08	2.478239e-09	0.000000e+00	
226	1.999163e-08	1.282483e-08	2.478203e-09	0.000000e+00	
227	1.999192e-08	1.282452e-08	2.478212e-09	0.000000e+00	
228	1.999252e-08	1.282416e-08	2.478225e-09	0.000000e+00	

Index   time            a2#branch_1_0   a4#branch_1_0   a5#branch_1_0   
--------------------------------------------------------------------------------
229	1.999296e-08	1.282383e-08	2.478235e-09	0.000000e+00	
230	1.999308e-08	1.282376e-08	2.478237e-09	0.000000e+00	
231	1.999332e-08	1.282360e-08	2.478243e-09	0.000000e+00	
232	1.999379e-08	1.282327e-08	2.478253e-09	0.000000e+00	
233	1.999474e-08	1.282262e-08	2.478275e-09	0.000000e+00	
234	1.999663e-08	1.282132e-08	2.478317e-09	0.000000e+00	
235	2.000042e-08	1.281871e-08	2.478402e-09	0.000000e+00	
236	2.000800e-08	1.281351e-08	2.478572e-09	0.000000e+00	
237	2.002315e-08	1.280311e-08	2.478911e-09	0.000000e+00	
238	2.005346e-08	1.278237e-08	2.479588e-09	0.000000e+00	
239	2.011408e-08	1.274110e-08	2.480938e-09	0.000000e+00	
240	2.023532e-08	1.265935e-08	2.483625e-09	0.000000e+00	
241	2.047781e-08	1.249897e-08	2.488956e-09	0.000000e+00	
242	2.096277e-08	1.219018e-08	2.499450e-09	0.000000e+00	
243	2.193271e-08	1.161663e-08	2.519797e-09	0.000000e+00	
244	2.221000e-08	1.146322e-08	2.525501e-09	0.000000e+00	
245	2.221015e-08	1.146304e-08	2.525479e-09	0.000000e+00	
246	2.221044e-08	1.146280e-08	2.525487e-09	0.000000e+00	
247	2.221104e-08	1.146252e-08	2.525498e-09	0.000000e+00	
248	2.221148e-08	1.146225e-08	2.525508e-09	0.000000e+00	
249	2.221160e-08	1.146219e-08	2.525510e-09	0.000000e+00	
250	2.221184e-08	1.146207e-08	2.525515e-09	0.000000e+00	
251	2.221231e-08	1.146181e-08	2.525525e-09	0.000000e+00	
252	2.221326e-08	1.146129e-08	2.525544e-09	0.000000e+00	
253	2.221515e-08	1.146025e-08	2.525583e-09	0.000000e+00	
254	2.221894e-08	1.145818e-08	2.525660e-09	0.000000e+00	
255	2.222652e-08	1.145404e-08	2.525814e-09	0.000000e+00	
256	2.224167e-08	1.144578e-08	2.526123e-09	0.000000e+00	
257	2.227198e-08	1.142928e-08	2.526739e-09	0.000000e+00	
258	2.233260e-08	1.139643e-08	2.527966e-09	0.000000e+00	
259	2.245384e-08	1.133130e-08	2.530412e-09	0.000000e+00	
260	2.269633e-08	1.120327e-08	2.535265e-09	0.000000e+00	
261	2.318129e-08	1.095585e-08	2.544830e-09	0.000000e+00	
262	2.415123e-08	1.049298e-08	2.563415e-09	0.000000e+00	
263	2.443148e-08	1.036708e-08	2.568677e-09	0.000000e+00	
264	2.443163e-08	1.036694e-08	2.568662e-09	0.000000e+00	
265	2.443192e-08	1.036675e-08	2.568669e-09	0.000000e+00	
266	2.443252e-08	1.036651e-08	2.568680e-09	0.000000e+00	
267	2.443296e-08	1.036630e-08	2.568688e-09	0.000000e+00	
268	2.443308e-08	1.036625e-08	2.568690e-09	0.000000e+00	
269	2.443332e-08	1.036615e-08	2.568695e-09	0.000000e+00	
270	2.443379e-08	1.036594e-08	2.568704e-09	0.000000e+00	
271	2.443474e-08	1.036552e-08	2.568721e-09	0.000000e+00	
272	2.443663e-08	1.036467e-08	2.568757e-09	0.000000e+00	
273	2.444042e-08	1.036299e-08	2.568828e-09	0.000000e+00	
274	2.444800e-08	1.035963e-08	2.568969e-09	0.000000e+00	
275	2.446315e-08	1.035290e-08	2.569251e-09	0.000000e+00	
276	2.449346e-08	1.033949e-08	2.569815e-09	0.000000e+00	
277	2.455408e-08	1.031276e-08	2.570938e-09	0.000000e+00	
278	2.467532e-08	1.025973e-08	2.573177e-09	0.000000e+00	
279	2.491781e-08	1.015533e-08	2.577622e-09	0.000000e+00	
280	2.540277e-08	9.952939e-09	2.586390e-09	0.000000e+00	
281	2.637271e-08	9.572131e-09	2.603454e-09	0.000000e+00	
282	2.665000e-08	9.469107e-09	2.608234e-09	0.000000e+00	
283	2.665015e-08	9.468994e-09	2.608224e-09	0.000000e+00	
284	2.665044e-08	9.468839e-09	2.608231e-09	0.000000e+00	
285	2.665104e-08	9.468641e-09	2.608241e-09	0.000000e+00	
286	2.665148e-08	9.468468e-09	2.608248e-09	0.000000e+00	

Index   time            a2#branch_1_0   a4#branch_1_0   a5#branch_1_0   
--------------------------------------------------------------------------------
287	2.665160e-08	9.468426e-09	2.608250e-09	0.000000e+00	
288	2.665184e-08	9.468340e-09	2.608254e-09	0.000000e+00	
289	2.665231e-08	9.468166e-09	2.608263e-09	0.000000e+00	
290	2.665326e-08	9.467817e-09	2.608279e-09	0.000000e+00	
291	2.665515e-08	9.467120e-09	2.608311e-09	0.000000e+00	
292	2.665894e-08	9.465727e-09	2.608377e-09	0.000000e+00	
293	2.666652e-08	9.462940e-09	2.608507e-09	0.000000e+00	
294	2.668167e-08	9.457374e-09	2.608766e-09	0.000000e+00	
295	2.671198e-08	9.446262e-09	2.609285e-09	0.000000e+00	
296	2.677260e-08	9.424119e-09	2.610318e-09	0.000000e+00	
297	2.689384e-08	9.380154e-09	2.612377e-09	0.000000e+00	
298	2.713633e-08	9.293490e-09	2.616468e-09	0.000000e+00	
299	2.762129e-08	9.125067e-09	2.624543e-09	0.000000e+00	
300	2.859123e-08	8.806662e-09	2.640273e-09	0.000000e+00	
301	2.887148e-08	8.719246e-09	2.644724e-09	0.000000e+00	
302	2.887163e-08	8.719153e-09	2.644718e-09	0.000000e+00	
303	2.887192e-08	8.719025e-09	2.644724e-09	0.000000e+00	
304	2.887252e-08	8.718858e-09	2.644733e-09	0.000000e+00	
305	2.887296e-08	8.718713e-09	2.644740e-09	0.000000e+00	
306	2.887308e-08	8.718677e-09	2.644742e-09	0.000000e+00	
307	2.887332e-08	8.718605e-09	2.644746e-09	0.000000e+00	
308	2.887379e-08	8.718459e-09	2.644754e-09	0.000000e+00	
309	2.887474e-08	8.718166e-09	2.644769e-09	0.000000e+00	
310	2.887663e-08	8.717580e-09	2.644799e-09	0.000000e+00	
311	2.888042e-08	8.716409e-09	2.644859e-09	0.000000e+00	
312	2.888800e-08	8.714069e-09	2.644979e-09	0.000000e+00	
313	2.890315e-08	8.709391e-09	2.645218e-09	0.000000e+00	
314	2.893346e-08	8.700053e-09	2.645697e-09	0.000000e+00	
315	2.899408e-08	8.681441e-09	2.646650e-09	0.000000e+00	
316	2.911532e-08	8.644466e-09	2.648550e-09	0.000000e+00	
317	2.935781e-08	8.571502e-09	2.652325e-09	0.000000e+00	
318	2.984277e-08	8.429413e-09	2.659778e-09	0.000000e+00	
319	3.081271e-08	8.159731e-09	2.674301e-09	0.000000e+00	
320	3.109000e-08	8.086218e-09	2.678362e-09	0.000000e+00	
321	3.109015e-08	8.086139e-09	2.678358e-09	0.000000e+00	
322	3.109044e-08	8.086031e-09	2.678364e-09	0.000000e+00	
323	3.109104e-08	8.085889e-09	2.678372e-09	0.000000e+00	
324	3.109148e-08	8.085765e-09	2.678379e-09	0.000000e+00	
325	3.109160e-08	8.085735e-09	2.678381e-09	0.000000e+00	
326	3.109184e-08	8.085674e-09	2.678384e-09	0.000000e+00	
327	3.109231e-08	8.085549e-09	2.678391e-09	0.000000e+00	
328	3.109326e-08	8.085300e-09	2.678405e-09	0.000000e+00	
329	3.109515e-08	8.084802e-09	2.678433e-09	0.000000e+00	
330	3.109894e-08	8.083806e-09	2.678488e-09	0.000000e+00	
331	3.110652e-08	8.081815e-09	2.678599e-09	0.000000e+00	
332	3.112167e-08	8.077836e-09	2.678820e-09	0.000000e+00	
333	3.115198e-08	8.069890e-09	2.679262e-09	0.000000e+00	
334	3.121260e-08	8.054050e-09	2.680142e-09	0.000000e+00	
335	3.133384e-08	8.022569e-09	2.681895e-09	0.000000e+00	
336	3.157633e-08	7.960392e-09	2.685379e-09	0.000000e+00	
337	3.206129e-08	7.839100e-09	2.692253e-09	0.000000e+00	
338	3.303123e-08	7.608133e-09	2.705626e-09	0.000000e+00	
339	3.331148e-08	7.544326e-09	2.709396e-09	0.000000e+00	
340	3.331163e-08	7.544259e-09	2.709393e-09	0.000000e+00	
341	3.331192e-08	7.544167e-09	2.709400e-09	0.000000e+00	
342	3.331252e-08	7.544044e-09	2.709406e-09	0.000000e+00	
343	3.331296e-08	7.543938e-09	2.709413e-09	0.000000e+00	
344	3.331308e-08	7.543913e-09	2.709414e-09	0.000000e+00	

Index   time            a2#branch_1_0   a4#branch_1_0   a5#branch_1_0   
--------------------------------------------------------------------------------
345	3.331332e-08	7.543860e-09	2.709418e-09	0.000000e+00	
346	3.331379e-08	7.543753e-09	2.709424e-09	0.000000e+00	
347	3.331474e-08	7.543539e-09	2.709437e-09	0.000000e+00	
348	3.331663e-08	7.543111e-09	2.709462e-09	0.000000e+00	
349	3.332042e-08	7.542255e-09	2.709513e-09	0.000000e+00	
350	3.332800e-08	7.540544e-09	2.709615e-09	0.000000e+00	
351	3.334315e-08	7.537124e-09	2.709819e-09	0.000000e+00	
352	3.337346e-08	7.530296e-09	2.710224e-09	0.000000e+00	
353	3.343408e-08	7.516682e-09	2.711032e-09	0.000000e+00	
354	3.355532e-08	7.489613e-09	2.712641e-09	0.000000e+00	
355	3.379781e-08	7.436110e-09	2.715836e-09	0.000000e+00	
356	3.428277e-08	7.331589e-09	2.722129e-09	0.000000e+00	
357	3.525271e-08	7.132005e-09	2.734313e-09	0.000000e+00	
358	3.553000e-08	7.077318e-09	2.737689e-09	0.000000e+00	
359	3.553015e-08	7.077260e-09	2.737688e-09	0.000000e+00	
360	3.553044e-08	7.077181e-09	2.737694e-09	0.000000e+00	
361	3.553104e-08	7.077074e-09	2.737700e-09	0.000000e+00	
362	3.553148e-08	7.076982e-09	2.737706e-09	0.000000e+00	
363	3.553160e-08	7.076960e-09	2.737707e-09	0.000000e+00	
364	3.553184e-08	7.076915e-09	2.737710e-09	0.000000e+00	
365	3.553231e-08	7.076822e-09	2.737716e-09	0.000000e+00	
366	3.553326e-08	7.076636e-09	2.737728e-09	0.000000e+00	
367	3.553515e-08	7.076265e-09	2.737751e-09	0.000000e+00	
368	3.553894e-08	7.075523e-09	2.737797e-09	0.000000e+00	
369	3.554652e-08	7.074040e-09	2.737890e-09	0.000000e+00	
370	3.556167e-08	7.071076e-09	2.738073e-09	0.000000e+00	
371	3.559198e-08	7.065157e-09	2.738440e-09	0.000000e+00	
372	3.565260e-08	7.053352e-09	2.739171e-09	0.000000e+00	
373	3.577384e-08	7.029875e-09	2.740624e-09	0.000000e+00	
374	3.601633e-08	6.983443e-09	2.743503e-09	0.000000e+00	
375	3.650129e-08	6.892621e-09	2.749148e-09	0.000000e+00	
376	3.747123e-08	6.718784e-09	2.759945e-09	0.000000e+00	
377	3.775148e-08	6.670551e-09	2.762927e-09	0.000000e+00	
378	3.775163e-08	6.670502e-09	2.762927e-09	0.000000e+00	
379	3.775192e-08	6.670432e-09	2.762933e-09	0.000000e+00	
380	3.775252e-08	6.670339e-09	2.762938e-09	0.000000e+00	
381	3.775296e-08	6.670259e-09	2.762944e-09	0.000000e+00	
382	3.775308e-08	6.670239e-09	2.762944e-09	0.000000e+00	
383	3.775332e-08	6.670200e-09	2.762947e-09	0.000000e+00	
