                             * d:\soc\cinv\cinv.cir
                             Transient Analysis  Mon Oct 03 00:36:56  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	-1.84337e-12	
1	1.000000e-12	-1.30596e-10	1.317710e-10	
2	2.000000e-12	-1.28182e-10	1.293792e-10	
3	4.000000e-12	-1.24004e-10	1.251085e-10	
4	8.000000e-12	-1.16115e-10	1.170261e-10	
5	1.600000e-11	-1.01738e-10	1.023141e-10	
6	3.200000e-11	-7.80642e-11	7.807173e-11	
7	6.400000e-11	-4.54800e-11	4.471974e-11	
8	1.000000e-10	-2.46935e-11	2.343356e-11	
9	1.064000e-10	-9.96098e-05	5.961140e-05	
10	1.192000e-10	-1.06191e-04	6.922768e-05	
11	1.448000e-10	-1.51141e-04	6.931505e-05	
12	1.856494e-10	-2.62902e-04	1.069806e-04	
13	2.000000e-10	-2.49854e-04	4.336610e-05	
14	2.039847e-10	-9.32478e-05	-2.36375e-05	
15	2.119542e-10	-5.19308e-05	-3.13231e-05	
16	2.278930e-10	-1.02350e-04	2.414968e-05	
17	2.466895e-10	2.565384e-05	-2.69455e-05	
18	2.842825e-10	-4.61155e-05	2.655103e-05	
19	3.326427e-10	4.680345e-05	-2.66725e-05	
20	4.010220e-10	-4.69991e-05	2.676509e-05	
21	5.259119e-10	4.707622e-05	-2.68174e-05	
22	7.756917e-10	-4.71102e-05	2.684336e-05	
23	1.275251e-09	4.712650e-05	-2.68563e-05	
24	2.274371e-09	-4.71344e-05	2.686275e-05	
25	4.272609e-09	4.713849e-05	-2.68661e-05	
26	8.269086e-09	-4.71404e-05	2.686766e-05	
27	1.626204e-08	4.714142e-05	-2.68685e-05	
28	3.224795e-08	-4.71419e-05	2.686889e-05	
29	6.421977e-08	4.714216e-05	-2.68691e-05	
30	1.281634e-07	-4.71423e-05	2.686920e-05	
31	2.560507e-07	4.714234e-05	-2.68693e-05	
32	5.118252e-07	-4.71424e-05	2.686928e-05	
33	1.023374e-06	4.714238e-05	-2.68693e-05	
34	2.046472e-06	-4.71424e-05	2.686929e-05	
35	4.092669e-06	4.714240e-05	-2.68693e-05	
36	8.185061e-06	-4.71424e-05	2.686930e-05	
37	1.636985e-05	4.714240e-05	-2.68693e-05	
38	3.273942e-05	-4.71424e-05	2.686930e-05	
39	6.547856e-05	4.714240e-05	-2.68693e-05	
40	1.309568e-04	-4.71424e-05	2.686930e-05	
41	2.309568e-04	4.714240e-05	-2.68693e-05	
42	3.309568e-04	-4.71424e-05	2.686930e-05	
43	4.309568e-04	4.714240e-05	-2.68693e-05	
44	5.309568e-04	-4.71424e-05	2.686930e-05	
45	6.309568e-04	4.714240e-05	-2.68693e-05	
46	7.309568e-04	-4.71424e-05	2.686930e-05	
47	8.309568e-04	4.714240e-05	-2.68693e-05	
48	9.309568e-04	-4.71424e-05	2.686930e-05	
49	1.000000e-03	4.714240e-05	-2.68693e-05	
50	1.000000e-03	1.390745e-04	-4.60261e-05	
51	1.000000e-03	1.502007e-04	-2.69438e-05	
52	1.000000e-03	1.738441e-04	-7.36863e-05	
53	1.000000e-03	2.070509e-04	-8.95250e-05	
54	1.000000e-03	4.973174e-05	-2.28484e-05	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
55	1.000000e-03	3.044945e-05	-2.29895e-05	
56	1.000000e-03	2.766174e-05	-2.30984e-05	
57	1.000000e-03	1.849921e-05	-2.20679e-05	
58	1.000000e-03	7.439113e-06	-1.21417e-05	
59	1.000001e-03	1.355666e-05	-9.56651e-06	
60	1.000001e-03	-8.30430e-06	4.165918e-06	
61	1.000001e-03	8.887764e-06	-4.75721e-06	
62	1.000001e-03	-8.99141e-06	4.857719e-06	
63	1.000002e-03	9.006111e-06	-4.87026e-06	
64	1.000003e-03	-9.01595e-06	4.878959e-06	
65	1.000005e-03	9.019487e-06	-4.88191e-06	
66	1.000009e-03	-9.02132e-06	4.883441e-06	
67	1.000017e-03	9.022099e-06	-4.88408e-06	
68	1.000032e-03	-9.02253e-06	4.884428e-06	
69	1.000064e-03	9.022717e-06	-4.88458e-06	
70	1.000128e-03	-9.02282e-06	4.884667e-06	
71	1.000256e-03	9.022870e-06	-4.88471e-06	
72	1.000511e-03	-9.02290e-06	4.884726e-06	
73	1.001021e-03	9.022908e-06	-4.88474e-06	
74	1.002041e-03	-9.02291e-06	4.884741e-06	
75	1.004082e-03	9.022917e-06	-4.88475e-06	
76	1.008163e-03	-9.02292e-06	4.884745e-06	
77	1.016325e-03	9.022920e-06	-4.88475e-06	
78	1.032650e-03	-9.02292e-06	4.884746e-06	
79	1.065300e-03	9.022920e-06	-4.88475e-06	
80	1.130599e-03	-9.02292e-06	4.884746e-06	
81	1.230599e-03	9.022921e-06	-4.88475e-06	
82	1.330599e-03	-9.02292e-06	4.884746e-06	
83	1.430599e-03	9.022921e-06	-4.88475e-06	
84	1.530599e-03	-9.02292e-06	4.884746e-06	
85	1.630599e-03	9.022921e-06	-4.88475e-06	
86	1.730599e-03	-9.02292e-06	4.884746e-06	
87	1.830599e-03	9.022921e-06	-4.88475e-06	
88	1.930599e-03	-9.02292e-06	4.884746e-06	
89	2.000000e-03	9.022921e-06	-4.88475e-06	
90	2.000000e-03	-1.02506e-04	6.309050e-05	
91	2.000000e-03	-1.17797e-04	7.072920e-05	
92	2.000000e-03	-2.31894e-04	9.407450e-05	
93	2.000000e-03	-2.48628e-04	6.381189e-05	
94	2.000000e-03	-8.07266e-05	-2.98616e-05	
95	2.000000e-03	-8.10974e-05	1.734980e-06	
96	2.000000e-03	-3.19950e-05	-5.54884e-06	
97	2.000000e-03	-2.46306e-06	4.243896e-06	
98	2.000000e-03	-3.74381e-06	-4.25997e-06	
99	2.000000e-03	4.625316e-06	4.148864e-06	
100	2.000000e-03	-4.79538e-06	-4.08630e-06	
101	2.000001e-03	4.855604e-06	4.054407e-06	
102	2.000001e-03	-4.88165e-06	-4.03852e-06	
103	2.000002e-03	4.894277e-06	4.030272e-06	
104	2.000003e-03	-4.90013e-06	-4.02636e-06	
105	2.000007e-03	4.903154e-06	4.024294e-06	
106	2.000013e-03	-4.90459e-06	-4.02332e-06	
107	2.000026e-03	4.905334e-06	4.022799e-06	
108	2.000052e-03	-4.90569e-06	-4.02256e-06	
109	2.000104e-03	4.905877e-06	4.022425e-06	
110	2.000207e-03	-4.90597e-06	-4.02237e-06	
111	2.000414e-03	4.906012e-06	4.022331e-06	
